epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
5,,3499,,0.01462501659989357,,,,,
5,,3549,,0.016984255984425545,,,,,
5,,3599,,0.016474399715662003,,,,,
5,,3649,,0.01388060487806797,,,,,
5,,3699,,0.01196568738669157,,,,,
5,,3749,,0.013323591090738773,,,,,
5,,3799,,0.01114358939230442,,,,,
5,,3849,,0.014279376715421677,,,,,
5,,3881,,,0.01637057587504387,1.0000171661376953,0.021268272772431374,1.9999067783355713,0.016370566561818123
5,,3881,0.01343592256307602,,,,,,
,0.03,3882,,,,,,,
6,,3899,,0.01544449757784605,,,,,
6,,3949,,0.010185476392507553,,,,,
6,,3999,,0.01049709040671587,,,,,
6,,4049,,0.009777622297406197,,,,,
6,,4099,,0.017308535054326057,,,,,
6,,4149,,0.011911855079233646,,,,,
6,,4199,,0.013197110965847969,,,,,
6,,4249,,0.01539558358490467,,,,,
6,,4299,,0.018279172480106354,,,,,
6,,4349,,0.013488478027284145,,,,,
6,,4399,,0.0110269570723176,,,,,
6,,4449,,0.010870029218494892,,,,,
6,,4499,,0.012113705277442932,,,,,
6,,4528,,,0.01637057587504387,1.0000152587890625,0.021268270909786224,1.9999152421951294,0.016370566561818123
6,,4528,0.01343909278512001,,,,,,
,0.03,4529,,,,,,,
7,,4549,,0.017627835273742676,,,,,
7,,4599,,0.017162643373012543,,,,,
7,,4649,,0.013239341787993908,,,,,
7,,4699,,0.015345849096775055,,,,,
7,,4749,,0.014372026547789574,,,,,
7,,4799,,0.013098493218421936,,,,,
7,,4849,,0.011617187410593033,,,,,
7,,4899,,0.014198148623108864,,,,,
7,,4949,,0.014871083199977875,,,,,
7,,4999,,0.01298557873815298,,,,,
7,,5049,,0.017097314819693565,,,,,
7,,5099,,0.012740499339997768,,,,,
7,,5149,,0.014152562245726585,,,,,
7,,5175,,,0.01637057028710842,1.0000137090682983,0.021268274635076523,1.9999220371246338,0.016370564699172974
7,,5175,0.013443666510283947,,,,,,
,0.03,5176,,,,,,,
8,,5199,,0.015063971281051636,,,,,
8,,5249,,0.016923462972044945,,,,,
8,,5299,,0.009280810132622719,,,,,
8,,5349,,0.01260228082537651,,,,,
8,,5399,,0.017153678461909294,,,,,
8,,5449,,0.013585650362074375,,,,,
8,,5499,,0.009011641144752502,,,,,
8,,5549,,0.014091577380895615,,,,,
8,,5599,,0.010379869490861893,,,,,
8,,5649,,0.009847961366176605,,,,,
8,,5699,,0.010654312558472157,,,,,
8,,5749,,0.01876813732087612,,,,,
8,,5799,,0.01130505558103323,,,,,
8,,5822,,,0.01637057028710842,1.0000126361846924,0.021268272772431374,1.999926209449768,0.016370562836527824
8,,5822,0.013443352654576302,,,,,,
,0.015,5823,,,,,,,
9,,5849,,0.0070430682972073555,,,,,
9,,5899,,0.013224588707089424,,,,,
9,,5949,,0.014886993914842606,,,,,
9,,5999,,0.014781908132135868,,,,,
9,,6049,,0.01481836661696434,,,,,
9,,6099,,0.015087984502315521,,,,,
9,,6149,,0.013646919280290604,,,,,
9,,6199,,0.0180345606058836,,,,,
9,,6249,,0.015724919736385345,,,,,
9,,6299,,0.016495317220687866,,,,,
9,,6349,,0.013040111400187016,,,,,
9,,6399,,0.01525208167731762,,,,,
9,,6449,,0.01781580038368702,,,,,
9,,6469,,,0.01637057028710842,1.0000125169754028,0.021268272772431374,1.9999268054962158,0.016370562836527824
9,,6469,0.013440564274787903,,,,,,
,0.015,6470,,,,,,,
10,,6499,,0.014340164139866829,,,,,
10,,6549,,0.013222241774201393,,,,,
10,,6599,,0.01278085820376873,,,,,
10,,6649,,0.013661633245646954,,,,,
10,,6699,,0.017406679689884186,,,,,
10,,6749,,0.01563580520451069,,,,,
10,,6799,,0.01349907461553812,,,,,
10,,6849,,0.009404728189110756,,,,,
10,,6899,,0.015842005610466003,,,,,
10,,6949,,0.016453102231025696,,,,,
10,,6999,,0.012560829520225525,,,,,
10,,7049,,0.007936123758554459,,,,,
10,,7099,,0.013304916210472584,,,,,
10,,7116,,,0.016370568424463272,1.0000115633010864,0.021268270909786224,1.9999306201934814,0.016370562836527824
10,,7116,0.013445209711790085,,,,,,
