epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
5,,3849,,0.014154541306197643,,,,,
5,,3881,,,0.016370678320527077,1.0001486539840698,0.021268269047141075,1.9991997480392456,0.01637057587504387
5,,3881,0.013439598493278027,,,,,,
,0.015,3882,,,,,,,
6,,3899,,0.016505051404237747,,,,,
6,,3949,,0.014536645263433456,,,,,
6,,3999,,0.009716646745800972,,,,,
6,,4049,,0.014130521565675735,,,,,
6,,4099,,0.011369509622454643,,,,,
6,,4149,,0.012979831546545029,,,,,
6,,4199,,0.015420077368617058,,,,,
6,,4249,,0.016544170677661896,,,,,
6,,4299,,0.018030790612101555,,,,,
6,,4349,,0.014673765748739243,,,,,
6,,4399,,0.015352628193795681,,,,,
6,,4449,,0.014285651966929436,,,,,
6,,4499,,0.012350005097687244,,,,,
6,,4528,,,0.016370676457881927,1.0001474618911743,0.021268265321850777,1.9992082118988037,0.01637057587504387
6,,4528,0.013431902974843979,,,,,,
,0.015,4529,,,,,,,
7,,4549,,0.012994468212127686,,,,,
7,,4599,,0.014930115081369877,,,,,
7,,4649,,0.01924486830830574,,,,,
7,,4699,,0.013777016662061214,,,,,
7,,4749,,0.013783690519630909,,,,,
7,,4799,,0.013259746134281158,,,,,
7,,4849,,0.015909524634480476,,,,,
7,,4899,,0.014504307880997658,,,,,
7,,4949,,0.011888769455254078,,,,,
7,,4999,,0.01243976317346096,,,,,
7,,5049,,0.017280111089348793,,,,,
7,,5099,,0.012695085257291794,,,,,
7,,5149,,0.015041646547615528,,,,,
7,,5175,,,0.016370674595236778,1.0001450777053833,0.021268267184495926,1.9992202520370483,0.01637057587504387
7,,5175,0.01344276499003172,,,,,,
,0.015,5176,,,,,,,
8,,5199,,0.014101492241024971,,,,,
8,,5249,,0.02153124287724495,,,,,
8,,5299,,0.010514235123991966,,,,,
8,,5349,,0.00941302441060543,,,,,
8,,5399,,0.012799955904483795,,,,,
8,,5449,,0.01570264995098114,,,,,
8,,5499,,0.01422262191772461,,,,,
8,,5549,,0.014705883339047432,,,,,
8,,5599,,0.013691255822777748,,,,,
8,,5649,,0.010855985805392265,,,,,
8,,5699,,0.011106654070317745,,,,,
8,,5749,,0.014330683276057243,,,,,
8,,5799,,0.01388268731534481,,,,,
8,,5822,,,0.016370674595236778,1.0001428127288818,0.021268269047141075,1.9992337226867676,0.01637057587504387
8,,5822,0.013442113064229488,,,,,,
,0.015,5823,,,,,,,
9,,5849,,0.012301120907068253,,,,,
9,,5899,,0.019071677699685097,,,,,
9,,5949,,0.011956486850976944,,,,,
9,,5999,,0.010697724297642708,,,,,
9,,6049,,0.012235881760716438,,,,,
9,,6099,,0.012397997081279755,,,,,
9,,6149,,0.011008594185113907,,,,,
9,,6199,,0.01025628112256527,,,,,
9,,6249,,0.015144554898142815,,,,,
9,,6299,,0.010639076121151447,,,,,
9,,6349,,0.014942875131964684,,,,,
9,,6399,,0.013175453059375286,,,,,
9,,6449,,0.016539273783564568,,,,,
9,,6469,,,0.016370665282011032,1.000138759613037,0.021268269047141075,1.999255895614624,0.01637057587504387
9,,6469,0.01344395987689495,,,,,,
,0.015,6470,,,,,,,
10,,6499,,0.013204244896769524,,,,,
10,,6549,,0.015516364015638828,,,,,
10,,6599,,0.010016492567956448,,,,,
10,,6649,,0.014275670982897282,,,,,
10,,6699,,0.018363485112786293,,,,,
10,,6749,,0.014267022721469402,,,,,
10,,6799,,0.012627670541405678,,,,,
10,,6849,,0.015683872625231743,,,,,
10,,6899,,0.014212020672857761,,,,,
10,,6949,,0.01753266341984272,,,,,
10,,6999,,0.016363998875021935,,,,,
10,,7049,,0.011265039443969727,,,,,
10,,7099,,0.015553422272205353,,,,,
10,,7116,,,0.016370663419365883,1.000133752822876,0.021268269047141075,1.99928617477417,0.01637057587504387
10,,7116,0.01344088651239872,,,,,,
